"","geneSet","description","link","size","overlap","expect","enrichmentRatio","pValue","FDR","overlapId","userId","CellType","Comparison","DB","Direction"
"646","GO:0002694","regulation of leukocyte activation","http://amigo.geneontology.org/amigo/term/GO:0002694",461,78,37.9249141429909,2.05669549325573,4.87161644358025e-10,5.65107507455309e-08,"12229;12458;12479;12487;12493;12505;12523;12524;12801;14127;14191;14419;16000;16153;16159;16176;16194;16197;16331;16362;16414;16768;16835;16859;17120;17131;17289;17874;18106;18782;19204;19267;19401;20617;20666;20911;21336;21803;21813;21898;21938;21943;22164;22788;26971;50723;53603;56048;56532;57257;57765;58205;60533;67742;74048;74748;75345;76088;78317;93695;104709;105855;109934;114774;171285;211651;216799;217303;217304;230126;230899;237256;242122;268564;320484;328365;330817;545378","Cd28;Inpp5d;Il10;Tnfsf4;Fcer1g;Cd244a;Slamf7;Cd84;Slamf8;Cd44;Mertk;Il1b;Il12a;Cd1d1;Il6ra;Vtcn1;Vav3;Cnr1;Shb;Tlr4;Ptafr;Fgr;Pla2g2f;Pla2g2d;Tnfrsf1b;Nppa;Zp3;Mad1l1;Gpnmb;Snca;Tacr1;Fancd2;Lag3;Tgfb1;Cd37;Ptpre;Stxbp2;Dhps;Ldlr;Tgfbr2;Myd88;Vsir;Itgb2;Icosl;Igf1;Pawr;Havcr2;Irf1;Nlrp3;Pik3r6;Abr;Lgals9;Rara;Cd300a;Cd300lb;Sox11;Zbtb1;Lgals8;Zmiz1;Il7r;Nckap1l;Cd86;Samsn1;Ccr6;Rasal3;Tslp;Smad7;Gal;Ccdc88b;Dock8;Cd274;Pdcd1lg2;Btk;Sh2d1b2;Zc3h12d;Tbx21;Ripk3;Tnfsf11","Excitatory","FCDvsSHAM","BP","Up"
"647","GO:0031349","positive regulation of defense response","http://amigo.geneontology.org/amigo/term/GO:0031349",318,60,26.1607867624102,2.2935090043321,7.52131468217954e-10,7.63413440241223e-08,"12229;12266;12475;12487;12524;12801;13040;13617;13982;14127;14129;15951;16159;16176;16362;16768;16835;16859;17002;17164;17381;17874;19225;19376;20302;20617;21897;21898;21943;22164;22230;22324;22788;23993;24088;30955;53603;54123;66878;69368;71648;72512;76438;78781;100340;102626;170743;171285;207728;217303;226421;226691;227738;228801;230899;237868;279572;381308;434341;545378","Cd28;Wdfy1;Mapkapk2;Rab7b;Ptgs2;Tnfsf4;Fcer1g;Ifi207;Ifi204;Ifi211;Optn;Lrsam1;Il1b;Bpifb1;Il12a;Tlr2;Ctss;Fcgr1;Cnr1;Tlr4;Smpdl3b;Nppa;Tlr1;Zp3;Zc3hav1;Snca;Lag3;Pde2a;Irf7;Ednra;Nlrc5;Mmp12;Ldlr;Mapkapk3;Ltf;Myd88;Esr1;Havcr2;Irf1;Rab34;Sarm1;Lgals9;Ccl3;Cd300a;Pik3cg;Ufd1;Cd86;Rftn1;C3;Vav1;Riok3;Tslp;Tmem173;Cd14;Tlr13;Btk;Tlr7;Sh2d1b2;Klk7;Tnfsf11","Excitatory","FCDvsSHAM","BP","Up"
"648","GO:0001819","positive regulation of cytokine production","http://amigo.geneontology.org/amigo/term/GO:0001819",380,67,31.2613175148298,2.14322380904824,1.50060208703451e-09,1.35387654963558e-07,"11516;12051;12266;12267;12363;12475;12479;12487;12523;12978;13078;13666;14127;14191;14205;15234;16153;16159;16175;16176;16182;16194;16362;16859;16994;17085;17164;17381;17874;17951;18106;18173;18442;19204;19225;19401;19766;20302;20303;20848;21803;21897;21898;22164;22230;22788;23845;24088;50723;53603;54123;55991;60533;66878;69146;71648;72512;78317;78781;140497;170743;171285;216799;226421;228788;240725;242122","Sulf1;Il18r1;Cd28;Slc11a1;Il10;Mapkapk2;Rab7b;Ptgs2;Tnfsf4;Fcer1g;Cd244a;Ly9;Cd84;Optn;Il1a;Il1b;Ccm2l;Il12a;Tlr2;Cd1d1;Il6ra;Vtcn1;Tlr4;Ptafr;Fgr;Hgf;Tlr1;Zp3;Zc3hav1;Clec5a;Eif2ak3;C3ar1;Bcl3;Tgfb1;P2ry2;Irf7;Casp4;Mmp12;Panx1;Myd88;Icosl;Havcr2;Irf1;Nlrp3;Lgals9;Ccl3;Ccl4;Rara;Stat3;Cd300c2;Ripk1;Naip5;Gsdmd;Ufd1;Ltb;C3;Cyp1b1;Adcyap1;Riok3;Tslp;Tmem173;Cd14;Csf1r;Ccdc88b;Cd274;Vegfd;Tlr7","Excitatory","FCDvsSHAM","BP","Up"
"649","GO:0032103","positive regulation of response to external stimulus","http://amigo.geneontology.org/amigo/term/GO:0032103",264,52,21.7183890103028,2.394284399977,2.21865747995764e-09,1.80154987372561e-07,"11487;12229;12266;12267;12374;12458;12487;12554;12768;12801;13040;13617;14068;14127;14129;14182;14205;14745;14747;15945;16159;16176;16835;16859;17874;18186;19225;19376;20254;20302;20303;20617;21803;21898;21943;22164;22788;23993;24088;30955;53603;55985;64074;71648;78781;105855;109648;171285;207728;208188;227738;230899","Cd28;Scg2;Ptgs2;Tnfsf4;Fcer1g;Optn;Lrsam1;Il1b;Il12a;Tlr2;Ctss;Fcgr1;Cnr1;Lpar1;Tlr4;Nppa;Cxcl10;Cmklr1;Zp3;Zc3hav1;Npy;Snca;C3ar1;Tgfb1;Pde2a;F7;Fgfr1;Ednra;Cdh13;Nrp1;Ldlr;Adam10;Myd88;Ccr1;Havcr2;Rab34;Lgals9;Ccl3;Ccl4;Pik3cg;Nckap1l;Casr;Ccr6;Smoc2;C3;Tslp;Btk;Vegfd;Klk7;Ghsr;Tnfsf11;Cxcl13","Excitatory","FCDvsSHAM","BP","Up"
"650","GO:0002253","activation of immune response","http://amigo.geneontology.org/amigo/term/GO:0002253",344,62,28.2997190134249,2.19083447332421,2.58116117368701e-09,1.90536624821259e-07,"12047;12229;12259;12260;12262;12266;12267;12268;12475;12487;12524;12929;13709;13982;14127;14747;15951;16362;16428;16822;16859;17002;17164;17174;17874;19164;21682;21897;21898;22217;22230;24088;50723;50908;50909;54123;57257;66878;69368;71693;72512;76438;78781;100340;102626;105855;109905;114774;170743;171285;217303;226421;226691;228801;230126;230787;237868;239743;242122;279572;328795;381308","Cd28;Wdfy1;Mapkapk2;Rab7b;Fcer1g;Ifi207;Ifi204;Ifi211;Bpifb1;Tlr2;Vtcn1;Rap1a;Vav3;Shb;Tlr4;Smpdl3b;Themis2;C1qb;C1qc;C1qa;Tlr1;Tec;Cmklr1;Usp12;Zc3hav1;C3ar1;C1ra;C1s1;Irf7;Bcl2a1d;Mapkapk3;Ltf;Myd88;Esr1;Icosl;Pawr;Lcp2;Itk;Havcr2;Irf1;Sarm1;Lgals9;Cd300a;Colec11;Psen1;Elf1;Nckap1l;Crkl;Ufd1;Klhl6;Masp1;Cd86;Ubash3a;C4b;Rftn1;C3;Riok3;Tmem173;Cd14;Tlr13;Btk;Tlr7","Excitatory","FCDvsSHAM","BP","Up"
"651","GO:0002250","adaptive immune response","http://amigo.geneontology.org/amigo/term/GO:0002250",348,62,28.628785513581,2.16565246788371,4.11261091848303e-09,2.78286672150685e-07,"11634;12051;12229;12259;12260;12262;12266;12267;12268;12458;12479;12487;12505;12523;12524;13032;13036;14127;14129;14728;14972;15894;16159;16176;16182;16194;16197;16331;16362;16428;16859;17085;17131;17874;18106;18173;19698;20351;20848;21682;21803;21938;22164;22788;50723;50908;50909;54123;56532;57765;60533;67742;74048;75345;76438;83964;171285;216799;239743;242122;268564;545378","Il18r1;Cd28;Slc11a1;Inpp5d;Tnfsf4;Fcer1g;Cd244a;Ly9;Slamf7;Cd84;Cd44;Il1b;Il12a;Cd1d1;Sema4a;Il6ra;Fcgr1;Vtcn1;C1qb;C1qc;C1qa;Tnfrsf1b;Tec;Zp3;C3ar1;C1ra;C1s1;Relb;Bcl3;Tgfb1;Ctsc;Irf7;Icam1;Jam3;Ctsh;Myd88;Lilrb4a;Vsir;Icosl;Itk;Havcr2;Irf1;Nlrp3;Lgals9;Stat3;Zbtb1;Il7r;Klhl6;Cd86;Samsn1;Ccr6;H2-K1;C4b;Rftn1;C3;Smad7;Cd274;Btk;Sh2d1b2;Tbx21;Ripk3;Aire","Excitatory","FCDvsSHAM","BP","Up"
"652","GO:0007159","leukocyte cell-cell adhesion","http://amigo.geneontology.org/amigo/term/GO:0007159",288,54,23.6927880112395,2.27917457305503,6.77566802664842e-09,4.23218649049117e-07,"12479;12487;12505;12524;15894;16000;16159;16176;16194;16197;16362;16414;16768;16859;17120;17131;17698;18106;18782;19013;19204;19401;20339;20354;21803;21813;21943;22164;22788;26887;26971;50723;54446;56048;57765;58205;60533;74048;76088;78317;93695;104709;105855;114774;171285;216799;217303;230126;237256;242122;268564;320484;328365;330817","Cd28;Tnfsf4;Cd244a;Cd44;Il1b;Il12a;Cd1d1;Il6ra;Vtcn1;Shb;Ptafr;Pla2g2f;Pla2g2d;Zp3;Mad1l1;Gpnmb;Lag3;Tgfb1;Dhps;Nfat5;Chst4;Icam1;Tgfbr2;Vsir;Itgb2;Icosl;Igf1;Pawr;Havcr2;Irf1;Nlrp3;Pik3r6;Lgals9;Rara;Cd300a;Zbtb1;Lgals8;Sema4d;Zmiz1;Il7r;Ppara;Nckap1l;Cd86;Rasal3;Smad7;Ccdc88b;Dock8;Cd274;Pdcd1lg2;Msn;Zc3h12d;Tbx21;Tnfsf11;Sele","Excitatory","FCDvsSHAM","BP","Up"
"653","GO:0002263","cell activation involved in immune response","http://amigo.geneontology.org/amigo/term/GO:0002263",214,44,17.6050577583515,2.49928177481424,9.9849690737841e-09,5.79128206279478e-07,"11745;12051;12229;12458;12487;12523;12652;13421;14127;14191;15894;16182;16362;16414;16859;17085;17131;17305;18106;18173;19164;19204;19401;19698;20302;20351;20848;20911;20912;21803;21898;22164;22177;50723;54519;56048;57765;94176;109934;171285;216799;217303;230126;230899","Il18r1;Cd28;Slc11a1;Tnfsf4;Fcer1g;Cd244a;Ly9;Cd84;Apbb1ip;Sema4a;Stxbp3;Shb;Tlr4;Ptafr;Fgr;Nppa;Anxa3;Relb;Bcl3;Tgfb1;Tyrobp;Stxbp2;Icam1;Itgb2;Icosl;Dock2;Havcr2;Irf1;Nlrp3;Abr;Lgals9;Ccl3;Rara;Stat3;Cd300a;Psen1;Chga;Lgals8;Dnase1l3;Mfng;Ccr6;Smad7;Btk;Tbx21","Excitatory","FCDvsSHAM","BP","Up"
"654","GO:0022407","regulation of cell-cell adhesion","http://amigo.geneontology.org/amigo/term/GO:0022407",356,61,29.2869185138932,2.08284118286677,2.4924798447401e-08,1.34926242261931e-06,"11492;11555;12479;12487;12505;12524;15894;16000;16153;16159;16176;16194;16197;16362;16768;16859;17075;17120;17131;17909;18106;18530;18782;19013;19204;19401;21803;21813;21943;22164;22788;26971;50723;54446;55985;56048;57765;58205;60533;74048;76088;78317;93695;104709;104831;105855;110351;114774;171285;208936;216799;217303;228788;230126;237256;242122;268564;320484;328365;330817;672682","Cd28;Il10;Tnfsf4;Cd244a;Cd44;Il1b;Ccm2l;Il12a;Cd1d1;Il6ra;Vtcn1;Shb;Ptafr;Rap1gap;Pla2g2f;Pla2g2d;Zp3;Mad1l1;Gpnmb;Lag3;Tgfb1;Dhps;Nfat5;Adamts18;Icam1;Ptpn23;Tgfbr2;Vsir;Icosl;Igf1;Pawr;Adam19;Havcr2;Irf1;Nlrp3;Pik3r6;Lgals9;Rara;Cd300a;Zbtb1;Lgals8;Zmiz1;Pcdh8;Il7r;Myo10;Ppara;Nckap1l;Cd86;Rasal3;Gm9573;Epcam;Adrb2;Smad7;Ccdc88b;Dock8;Cd274;Pdcd1lg2;Zc3h12d;Tbx21;Tnfsf11;Cxcl13","Excitatory","FCDvsSHAM","BP","Up"
"655","GO:0043062","extracellular structure organization","http://amigo.geneontology.org/amigo/term/GO:0043062",272,50,22.376522010615,2.23448487554415,4.78126270797574e-08,2.42649082429769e-06,"11303;11595;12051;12306;12623;12633;12814;12816;12822;12826;12827;12832;13040;13078;14114;14115;14595;16891;16948;17527;18822;19288;20319;20652;20724;20732;20778;20969;21407;21803;21808;21812;21938;26427;26432;26433;53867;56401;56429;64074;67896;69675;71602;83560;94352;100952;216725;240725;373864;381489","Sulf1;Col5a2;Cflar;Soat1;Dpt;Tgfb2;Creb3l1;Spint1;Tcf15;Ptx3;Rxfp1;Sfrp2;Ctss;Col11a1;B4galt1;Tgfbr1;Abca1;Col27a1;P3h1;Tnfrsf1b;Plod1;Emilin1;Mpv17;Scarb1;Plod3;Fbln2;Bcl3;Tgfb1;Acan;Col4a1;Col4a2;Col5a3;Anxa2;Myo1e;Col12a1;Plod2;Col18a1;Adamts2;Tex14;Sdc1;Pxdn;Loxl2;Fbln1;Ccdc80;Smoc2;Cyp1b1;Lox;Lipg;Serpinb5;Ces1g","Excitatory","FCDvsSHAM","BP","Up"
"656","GO:0050866","negative regulation of cell activation","http://amigo.geneontology.org/amigo/term/GO:0050866",174,37,14.3143927567905,2.58481101005474,5.96545415287864e-08,2.84938163066909e-06,"11555;12229;12493;12505;12523;12524;12801;14419;14629;16153;16331;16362;16768;16835;16859;17120;17131;17289;18782;20666;21803;22164;26971;57765;58205;60533;67742;74048;93695;100952;109934;114774;171285;208936;217303;237256;242122","Inpp5d;Il10;Tnfsf4;Cd84;Cd44;Mertk;Vtcn1;Cnr1;Pla2g2f;Pla2g2d;Emilin1;Mad1l1;Gpnmb;Lag3;Tgfb1;Cd37;Adamts18;Ldlr;Gclc;Vsir;Pawr;Havcr2;Irf1;Abr;Lgals9;Cd300a;Sox11;Cd86;Samsn1;Adrb2;Smad7;Gal;Cd274;Pdcd1lg2;Btk;Zc3h12d;Tbx21","Excitatory","FCDvsSHAM","BP","Up"
"657","GO:0002683","negative regulation of immune system process","http://amigo.geneontology.org/amigo/term/GO:0002683",408,65,33.5647830159226,1.93655355880493,1.49146066386052e-07,6.52259969740872e-06,"11516;12229;12262;12493;12505;12523;12524;12768;12801;13075;13709;14127;14419;16000;16153;16197;16331;16362;16768;16835;16859;17002;17120;17131;17289;17381;18566;18782;19401;20293;20302;20666;21349;21803;21808;22164;22230;26971;57765;58205;60533;66878;67742;72432;74048;74748;93695;100340;100952;109934;114774;171285;214158;217303;226421;228801;234515;237256;237868;238377;242122;328795;434341;545378;574402","Inpp5d;Pdcd1;Il10;Rab7b;Tnfsf4;Fcer1g;Cd84;Slamf8;Tgfb2;Cd44;Mertk;Bpifb1;Vtcn1;Cnr1;Tal1;Smpdl3b;C1qc;Pla2g2f;Pla2g2d;Emilin1;Mad1l1;Gpnmb;Lag3;Tgfb1;Cd37;Inpp4b;Nlrc5;Mmp12;Ldlr;Cyp19a1;Ltf;Ccr1;Vsir;Igf1;Pawr;Havcr2;Irf1;Abr;Sarm1;Lgals9;Ccl12;Ccl3;Rara;Cd300a;Sox11;Gpr68;Elf1;Il7r;Ufd1;Cd86;Samsn1;Ubash3a;Adcyap1;Riok3;Gpr17;Spink5;Smad7;Gal;Cd274;Pdcd1lg2;Btk;Sh2d1b2;Zc3h12d;Tbx21;Trim38","Excitatory","FCDvsSHAM","BP","Up"
"658","GO:0002764","immune response-regulating signaling pathway","http://amigo.geneontology.org/amigo/term/GO:0002764",290,51,23.8573212613175,2.1377085650723,1.52622406712766e-07,6.52259969740872e-06,"12047;12229;12267;12475;12487;12524;12929;13036;13709;13982;14127;14129;14747;16362;16428;16822;16859;17002;17164;17874;19164;21682;21897;21898;22217;22230;24088;50723;54123;57257;66878;69368;76438;78781;100340;102626;105855;109905;114774;170743;171285;217303;226421;228801;230126;230787;237868;239743;242122;279572;328795","Cd28;Wdfy1;Mapkapk2;Rab7b;Fcer1g;Bpifb1;Tlr2;Fcgr1;Vtcn1;Rap1a;Vav3;Shb;Tlr4;Smpdl3b;Themis2;Tlr1;Tec;Cmklr1;Usp12;Zc3hav1;C3ar1;Irf7;Bcl2a1d;Ctsh;Mapkapk3;Ltf;Myd88;Esr1;Icosl;Pawr;Lcp2;Itk;Havcr2;Irf1;Sarm1;Lgals9;Cd300a;Psen1;Elf1;Nckap1l;Crkl;Ufd1;Klhl6;Cd86;Ubash3a;Rftn1;Riok3;Cd14;Tlr13;Btk;Tlr7","Excitatory","FCDvsSHAM","BP","Up"
"659","GO:0002697","regulation of immune effector process","http://amigo.geneontology.org/amigo/term/GO:0002697",345,57,28.3819856384639,2.00831614553255,2.57431148620313e-07,1.04517046339847e-05,"12229;12266;12458;12479;12487;12493;12523;13421;14127;14129;14191;14972;16153;16159;16176;16182;16197;16362;16414;16768;16859;17131;17381;18106;19204;19401;20911;21803;21808;21898;21938;22164;22230;22324;22788;23993;24088;56532;57765;66878;72432;72512;74048;74748;78781;104709;109905;109934;171285;214158;216799;217303;230126;230899;242700;268564;545378","Il18r1;Cd28;Il10;Tnfsf4;Fcer1g;Cd244a;Cd84;Slamf8;Tgfb2;Il1b;Il12a;Tlr2;Cd1d1;Fcgr1;Rap1a;Shb;Tlr4;Ptafr;Fgr;Tnfrsf1b;Nppa;Zp3;Zc3hav1;Lag3;Tgfb1;Cd37;Stxbp2;Mmp12;Vsir;Itgb2;Havcr2;Irf1;Nlrp3;Pik3r6;Abr;Lgals9;Rara;Cd300a;Zbtb1;Dnase1l3;Il7r;Ufd1;Ccr6;H2-K1;C3;Vav1;Riok3;Tmem173;Spink5;Smad7;Btk;Sh2d1b2;Ifnlr1;Klk7;Tbx21;Ripk3;Trim38","Excitatory","FCDvsSHAM","BP","Up"
"660","GO:0060326","cell chemotaxis","http://amigo.geneontology.org/amigo/term/GO:0060326",248,45,20.4021230096784,2.2056528126339,3.29440892121724e-07,1.273838116204e-05,"11487;12267;12458;12652;12767;12768;12929;13075;13617;14068;14127;14182;14205;14745;14747;15234;15945;16159;16176;16414;16859;17250;18186;20254;20293;20302;20303;20308;20750;21808;21943;22324;55985;57257;64074;66102;74748;75458;83964;104099;105855;170756;230972;270152;277360","Scg2;Cxcr4;Fcer1g;Slamf8;Tgfb2;Il1b;Prex1;Il12a;Vav3;Lpar1;Arhgef16;Hgf;Cxcl10;Spp1;Cmklr1;Slc8b1;C3ar1;F7;Fgfr1;Ednra;Cklf;Nrp1;Jam3;Jaml;Cyp19a1;Adam10;Itga9;Ccr1;Itgb2;Cxcl16;Lgals9;Ccl12;Ccl9;Ccl3;Ccl4;Chga;Nckap1l;Abcc1;Crkl;Ccr6;Smoc2;Vav1;Vegfd;Tnfsf11;Cxcl13","Excitatory","FCDvsSHAM","BP","Up"
"661","GO:0050920","regulation of chemotaxis","http://amigo.geneontology.org/amigo/term/GO:0050920",194,38,15.959725257571,2.38099336841487,3.74583862372546e-07,1.38255498293867e-05,"11487;12267;12374;12458;12554;12767;12768;13075;13617;14068;14182;14205;14745;14747;15945;16159;16176;16859;18186;20254;20293;20302;20303;20348;20349;20351;20354;20440;21803;26456;55985;64074;74748;78560;83964;105855;170756;212168","Scg2;Cxcr4;Slamf8;Il1b;Il12a;Sema4a;Lpar1;Sema3e;Sema3c;Cxcl10;Cmklr1;Slc8b1;C3ar1;Tgfb1;F7;Fgfr1;Adgra2;Ednra;Zswim4;Cdh13;Nrp1;Jam3;Cyp19a1;Adam10;Ccr1;Lgals9;Ccl12;Ccl3;Ccl4;Sema4d;Nckap1l;St6gal1;Casr;Ccr6;Smoc2;Sema4g;Vegfd;Cxcl13","Excitatory","FCDvsSHAM","BP","Up"
"662","GO:0050867","positive regulation of cell activation","http://amigo.geneontology.org/amigo/term/GO:0050867",291,50,23.9395878863565,2.08859067404814,4.21061913336018e-07,1.48653162447325e-05,"12335;12479;12487;12524;14127;14191;16000;16153;16159;16176;16194;16197;16331;16362;16414;16859;17874;18106;19204;19401;20911;21336;21803;21813;21898;21943;22164;22788;50723;53603;56048;57257;57765;58205;60533;74048;76088;78317;104709;105855;171285;216799;217304;230126;230899;242122;268564;320484;328365;330817","Cd28;Inpp5d;Il10;Tnfsf4;Fcer1g;Cd244a;Capn3;Il1b;Il12a;Cd1d1;Il6ra;Vtcn1;Vav3;Shb;Tlr4;Ptafr;Fgr;Nppa;Zp3;Tacr1;Tgfb1;Stxbp2;Dhps;Tgfbr2;Myd88;Vsir;Itgb2;Icosl;Igf1;Havcr2;Irf1;Nlrp3;Pik3r6;Lgals9;Rara;Cd300lb;Zbtb1;Lgals8;Zmiz1;Il7r;Nckap1l;Cd86;Rasal3;Tslp;Ccdc88b;Dock8;Cd274;Pdcd1lg2;Tbx21;Tnfsf11","Excitatory","FCDvsSHAM","BP","Up"
"663","GO:0042107","cytokine metabolic process","http://amigo.geneontology.org/amigo/term/GO:0042107",102,25,8.39119575398064,2.97931316739219,5.14077704072413e-07,1.73929623211166e-05,"12051;12479;12487;16153;16175;16176;16331;16362;16768;16994;17164;17874;18552;19204;20848;21897;21898;24088;26397;50723;54123;114774;170743;208188;378425","Cd28;Inpp5d;Il10;Mapkapk2;Il1a;Il1b;Tlr2;Cd1d1;Tlr4;Ptafr;Tlr1;Lag3;Nlrp12;Bcl3;Irf7;Myd88;Icosl;Pawr;Irf1;Map2k3;Stat3;Ltb;Pcsk5;Tlr7;Ghsr","Excitatory","FCDvsSHAM","BP","Up"
"664","GO:0001525","angiogenesis","http://amigo.geneontology.org/amigo/term/GO:0001525",469,70,38.5830471433032,1.81426831685972,6.35442534591135e-07,2.06391735235201e-05,"11489;11504;11555;11745;12266;12267;12306;12370;12554;12767;12822;12826;12827;13036;13078;13617;13636;13666;14182;14205;14595;15234;15277;15945;16153;16175;16176;16414;16480;17125;17886;18186;18187;18710;18771;18792;19225;20229;20254;20293;20319;20349;20351;20684;20848;21349;21808;21812;21813;21928;22325;26427;30955;57257;64074;64103;69219;70086;71920;72324;78560;83964;94192;94352;100952;104709;192176;208188;230126;240725","Sulf1;Casp8;Nrp2;Scg2;Sp100;Cxcr4;Il10;Ptgs2;Tgfb2;Vav2;Creb3l1;Il1a;Il1b;Sfrp2;Sema4a;Efna1;Vav3;Ddah1;B4galt1;Shb;Tgfbr1;Tal1;Pik3r3;Sema3e;Hgf;Emilin1;Epgn;Cxcl10;Anxa3;C1galt1;Eif2ak3;Hk2;C3ar1;Adam12;Col4a1;Col4a2;Fgfr1;Adgra2;Ednra;Smad1;Cdh13;Nrp1;Jam3;Anxa2;Ctsh;Tgfbr2;Col18a1;Itgb2;Pik3r6;Ccl12;Plxdc1;Jup;Stat3;Pik3cg;Tnfaip2;Plau;Loxl2;Cysltr2;Myh9;Adamts1;Smoc2;Pknox1;C3;Cyp1b1;Adrb2;Flna;Tnmd;Sat1;Vegfd;Ghsr","Excitatory","FCDvsSHAM","BP","Up"
"665","GO:0001818","negative regulation of cytokine production","http://amigo.geneontology.org/amigo/term/GO:0001818",217,40,17.8518576334686,2.2406631747392,9.72700125556614e-07,3.03781731519989e-05,"11433;11746;12051;12229;12523;12683;14061;14114;14182;14747;15234;16153;16159;16331;16768;16859;17002;17131;17289;18173;19401;19698;21803;21808;21898;22036;22164;22230;24088;26558;57765;58205;60533;74048;93695;105855;171285;208188;216799;378425","Slc11a1;Inpp5d;Il10;Tnfsf4;Cd84;Tgfb2;F2;Mertk;Il12a;Tlr2;Tlr4;Hgf;Cmklr1;Gpnmb;Anxa4;Lag3;Nlrp12;Relb;Bcl3;Tgfb1;Fgfr1;Homer3;Acp5;Traip;Ltf;Vsir;Havcr2;Nlrp3;Lgals9;Rara;Fbln1;Nckap1l;Ufd1;Cidea;Smad7;Cd274;Pdcd1lg2;Btk;Tbx21;Ghsr","Excitatory","FCDvsSHAM","BP","Up"
"666","GO:0071216","cellular response to biotic stimulus","http://amigo.geneontology.org/amigo/term/GO:0071216",202,38,16.6178582578832,2.28669660134894,1.07642429547639e-06,3.23724639972898e-05,"11303;12125;12229;12475;12523;12524;12780;13666;14528;15945;16153;16159;16176;17002;17874;18786;19204;19401;20293;20302;20778;21803;21897;21898;21938;22164;24088;55985;58205;60533;66102;83433;171285;207728;208188;216799;217304;100503545","Il10;Tnfsf4;Cd84;Bcl2l11;Il1b;Il12a;Tlr2;Abca1;Tlr4;Plaa;Ptafr;Tnfrsf1b;Tlr1;Cxcl10;Scarb1;Eif2ak3;Tgfb1;Pde2a;Ltf;Myd88;Havcr2;Nlrp3;Cxcl16;Ccl12;Ccl3;Rara;Cd300lb;Gch1;Nuggc;Cd86;Trem2;Cd14;Cd274;Pdcd1lg2;Abcc2;Btk;Ghsr;Cxcl13","Excitatory","FCDvsSHAM","BP","Up"
"667","GO:0050727","regulation of inflammatory response","http://amigo.geneontology.org/amigo/term/GO:0050727",301,50,24.7622541367468,2.01920227956149,1.1907265544675e-06,3.45310700795576e-05,"11433;11516;11555;12229;12266;12487;12505;12801;13040;13075;13421;13617;13982;14061;14127;14129;15234;16153;16176;16835;16859;17874;19013;19123;19225;20302;20617;21898;21938;21943;22164;22788;22793;24088;24110;30955;53603;72512;74603;74748;100340;109934;207728;208188;211651;216799;230899;271375;378425;574402","Cd28;Il10;Ptgs2;Tnfsf4;Fcer1g;Slamf8;F2;Cd44;Il1b;Tlr2;Ctss;Fcgr1;Cnr1;Tlr4;Smpdl3b;Tnfrsf1b;Nppa;Hgf;Zp3;Zyx;Snca;Fancd2;Usp18;Nlrp12;Pde2a;Ednra;Ldlr;Acp5;Cyp19a1;Myd88;Esr1;Nlrp3;Abr;Lgals9;Ccl3;Pik3cg;Dnase1l3;Ppara;Cd200r2;Cd200r3;C3;Adcyap1;Gpr17;Proc;Tslp;Tmem173;Adrb2;Btk;Ghsr;Tnfsf11","Excitatory","FCDvsSHAM","BP","Up"
"668","GO:0002237","response to molecule of bacterial origin","http://amigo.geneontology.org/amigo/term/GO:0002237",305,50,25.0913206369029,1.99272093819019,1.77121171174299e-06,4.95939279288038e-05,"11303;11433;12457;12475;12523;12524;12737;12780;12801;12846;13617;14528;15945;16153;16159;16176;16859;17002;17164;17874;18125;18173;18786;19204;19225;19401;20293;20302;20617;20778;21803;21897;21898;21938;22164;24088;55985;58205;60533;64292;66102;83433;102626;109934;171285;207728;208188;216799;217304;100503545","Slc11a1;Il10;Mapkapk2;Ptgs2;Tnfsf4;Cd84;Ptges;Il1b;Noct;Il12a;Tlr2;Cnr1;Abca1;Tlr4;Plaa;Ptafr;Tnfrsf1b;Tlr1;Cxcl10;Nos1;Scarb1;Snca;Tgfb1;Pde2a;Ednra;Acp5;Mapkapk3;Ltf;Myd88;Havcr2;Nlrp3;Cxcl16;Abr;Lgals9;Ccl12;Ccl3;Rara;Cd300lb;Gch1;Nuggc;Comt;Cldn1;Cd86;Trem2;Cd14;Cd274;Pdcd1lg2;Abcc2;Ghsr;Cxcl13","Excitatory","FCDvsSHAM","BP","Up"
"669","GO:0006909","phagocytosis","http://amigo.geneontology.org/amigo/term/GO:0006909",159,31,13.0803933812051,2.36995930447651,4.83426840425238e-06,0.000130847531475098,"11303;11745;12266;14127;14129;14191;16176;16414;17289;17886;18173;19152;19288;19376;19401;20401;20778;21803;22324;23790;24088;83433;94176;104759;105855;109905;109934;110351;217303;226421;270160","Slc11a1;Rab7b;Fcer1g;Mertk;Il1b;Ptx3;Tlr2;Fcgr1;Rap1a;Abca1;Fgr;Rap1gap;Anxa3;Coro1c;Scarb1;Tgfb1;Rab39;Itgb2;Prtn3;Dock2;Abr;Rab34;Rara;Cd300a;Pld4;Myh9;Sh3bp1;Nckap1l;Trem2;C3;Vav1","Excitatory","FCDvsSHAM","BP","Up"
